rayyan_id,decisao,decisao_final_dc,concorda_dc,ano,titulo,autores,journal,doi,link,motivo,resumo_pt,criterios_violados,explicacao_dc
493923776,include,,,2023,"Artificial intelligence-supported screen reading versus standard double reading in the Mammography Screening with Artificial Intelligence trial (MASAI): a clinical safety analysis of a randomised, controlled, non-inferiority, single-blinded, screening accuracy study.","Lång K, Josefsson V, Larsson AM, Larsson S, Högberg C, Sartor H, Hofvind S, Andersson I, Rosso A","The Lancet. Oncology - Volume 24, Issue 8, pp. 936-944 - published 2023-08-01",10.1016/S1470-2045(23)00298-X,https://pubmed.ncbi.nlm.nih.gov/37541274/,"O estudo envolve mulheres submetidas a rastreamento de câncer de mama e utiliza um sistema de IA baseado em Deep Learning para comparação com a leitura padrão por radiologistas, reportando métricas de desempenho.","O estudo avaliou a segurança clínica da triagem de mamografia com suporte de IA em comparação com a leitura padrão por radiologistas. Foram incluídas 80.033 mulheres, e os resultados mostraram que a triagem com IA teve uma taxa de detecção de câncer de 6,1 por 1000 participantes, semelhante à taxa de 5,1 no grupo controle, além de uma redução de 44,3% na carga de trabalho de leitura. O uso de IA foi considerado seguro.",[],
493927660,include,,,2023,Deep learning performance for detection and classification of microcalcifications on mammography.,"Pesapane F, Trentin C, Ferrari F, Signorelli G, Tantrige P, Montesano M, Cicala C, Virgoli R, D'Acquisto S, Nicosia L, Origgi D, Cassano E","European radiology experimental - Volume 7, Issue 1, pp. 69 - published 2023-11-07",10.1186/s41747-023-00384-3,https://pubmed.ncbi.nlm.nih.gov/37934382/,"O estudo utiliza deep learning para detectar e classificar microcalcificações em mamografias, reportando métricas de performance como AUC, sensibilidade e especificidade.","O estudo desenvolveu e testou um modelo de IA para localizar e caracterizar microcalcificações em mamografias, utilizando três redes neurais (AlexNet, ResNet18 e ResNet34). Com um conjunto de dados de 1.000 pacientes, os modelos demonstraram alta acurácia, com AUCs de até 0.98, sugerindo que a IA pode auxiliar radiologistas na interpretação de mamografias.",[],
493927664,include,,,2023,Spatiotemporal Mammography-based Deep Learning Model for Improved Breast Cancer Risk Prediction.,"Melek A, Fakhry S, Basha T","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference - Volume 2023, Issue , pp. 1-4 - published 2023-07-01",10.1109/EMBC40787.2023.10340602,https://pubmed.ncbi.nlm.nih.gov/38170653/,"O estudo utiliza um modelo de Deep Learning (Siamese neural network) aplicado a mamografias para previsão de risco de câncer de mama, reportando métricas de performance como AUC, o que atende aos critérios de inclusão.","O estudo apresenta um modelo de rede neural Siamese para previsão de risco de câncer de mama, utilizando informações espaciais e temporais de mamografias. O modelo demonstrou uma AUC superior de 0,81 em comparação com CNNs que utilizaram dados de momentos diferentes. Os resultados sugerem que a previsão de risco pode ser mais confiável com essa abordagem.",[],
493927665,include,,,2023,Mammography Breast Cancer Screening Triage Using Deep Learning: A UK Retrospective Study.,"Hickman SE, Payne NR, Black RT, Huang Y, Priest AN, Hudson S, Kasmai B, Juette A, Nanaa M, Aniq MI, Sienko A, Gilbert FJ","Radiology - Volume 309, Issue 2, pp. e231173 - published 2023-11-01",10.1148/radiol.231173,https://pubmed.ncbi.nlm.nih.gov/37987665/,"O estudo investiga o uso de algoritmos de Deep Learning para triagem de mamografias, reportando métricas de sensibilidade e especificidade, e envolve mulheres em um programa de rastreamento de câncer de mama.","Este estudo retrospectivo avaliou três algoritmos de Deep Learning para triagem de mamografias em um programa de rastreamento no Reino Unido. Os resultados mostraram que os algoritmos podem melhorar a eficiência e eficácia da triagem, com métricas de sensibilidade e especificidade reportadas. O estudo incluiu 78.849 pacientes e diversos casos de câncer detectados.",[],
493927677,include,,,2023,A divide and conquer approach to maximise deep learning mammography classification accuracies.,"Jaamour A, Myles C, Patel A, Chen SJ, McMillan L, Harris-Birtill D","PloS one - Volume 18, Issue 5, pp. e0280841 - published 2023-01-01",10.1371/journal.pone.0280841,https://pubmed.ncbi.nlm.nih.gov/37235566/,"O estudo utiliza técnicas de Deep Learning, especificamente CNNs, aplicadas a mamografias para detecção de câncer de mama, e reporta métricas de desempenho.","O estudo explora diversas técnicas de Deep Learning, incluindo CNNs, para melhorar a classificação de mamografias na detecção de câncer de mama. Utilizando um conjunto de dados específico, foram alcançados ganhos de precisão em relação a um modelo base. O trabalho oferece insights sobre a seleção de técnicas adequadas para a classificação de mamografias.",[],
493927685,include,,,2023,Saliency of breast lesions in breast cancer detection using artificial intelligence.,"Pertuz S, Ortega D, Suarez É, Cancino W, Africano G, Rinta-Kiikka I, Arponen O, Paris S, Lozano A","Scientific reports - Volume 13, Issue 1, pp. 20545 - published 2023-11-23",10.1038/s41598-023-46921-3,https://pubmed.ncbi.nlm.nih.gov/37996504/,"O estudo analisa mamografias usando IA com métricas de performance reportadas (AUC) e envolve mulheres com câncer de mama, atendendo aos critérios de inclusão.","O estudo investiga o uso de mapas de saliência em mamografias para detecção de câncer de mama com IA. Foram coletadas mamografias de 191 mulheres com câncer e 191 controles saudáveis. O desempenho de quatro sistemas de IA baseados em deep learning foi avaliado, apresentando AUCs variando de 0.525 a 0.694, com baixa sobreposição entre áreas de interesse e lesões mamárias.",[],
493927691,include,,,2023,Attention-based deep learning for breast lesions classification on contrast enhanced spectral mammography: a multicentre study.,"Mao N, Zhang H, Dai Y, Li Q, Lin F, Gao J, Zheng T, Zhao F, Xie H, Xu C, Ma H","British journal of cancer - Volume 128, Issue 5, pp. 793-804 - published 2023-03-01",10.1038/s41416-022-02092-y,https://pubmed.ncbi.nlm.nih.gov/36522478/,"O estudo utiliza um modelo de deep learning em mamografia espectral (CESM) para classificar lesões mamárias, reportando métricas de desempenho como AUC, sensibilidade e especificidade.","Este estudo desenvolveu um modelo de deep learning baseado em atenção para classificar lesões mamárias benignas e malignas em mamografia espectral (CESM). Com 1239 imagens, o modelo alcançou uma AUC de 0.970 e melhorou o desempenho diagnóstico de radiologistas. Os resultados indicam que a IA pode auxiliar na distinção entre lesões.",[],
493927733,include,,,2023,Employing Atrous Pyramid Convolutional Deep Learning Approach for Detection to Diagnose Breast Cancer Tumors.,"Sadeghi Pour E, Esmaeili M, Romoozi M","Computational intelligence and neuroscience - Volume 2023, Issue , pp. 7201479 - published 2023-01-01",10.1155/2023/7201479,https://pubmed.ncbi.nlm.nih.gov/38025486/,"O estudo utiliza uma abordagem de Deep Learning para análise de imagens de mamografia, reportando métricas de desempenho relevantes como acurácia, sensibilidade e especificidade.","O estudo propõe uma metodologia híbrida chamada QWT-APCNN para redução de ruído e segmentação em imagens mamográficas. Utilizando um modelo de rede neural convolucional, o método alcançou uma acurácia de 98,57%, 92% de sensibilidade e 88% de especificidade, demonstrando melhor desempenho em comparação com abordagens anteriores.",[],
493927736,include,,,2023,Comparative analysis of deep learning methods for lesion detection on full screening mammography.,"Ribeiro RF, Torres HR, Oliveira B, Morais P, Vilaca JL","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference - Volume 2023, Issue , pp. 1-4 - published 2023-07-01",10.1109/EMBC40787.2023.10340501,https://pubmed.ncbi.nlm.nih.gov/38082575/,"O estudo avalia métodos de Deep Learning aplicados a mamografias para detecção de lesões, reportando métricas de performance relevantes.","O estudo analisa cinco métodos de Deep Learning para detecção de lesões em mamografias, utilizando um conjunto de dados público. Os modelos CenterNet e YOLOv5 se destacaram, alcançando altas taxas de precisão e recall. Os resultados sugerem que esses algoritmos podem melhorar a precisão no diagnóstico de câncer de mama.",[],
493927737,include,,,2023,Hardware deployment of deep learning model for classification of breast carcinoma from digital mammogram images.,"R K, H HM, S M, Venkatraman R, Patil S","Medical & biological engineering & computing - Volume 61, Issue 11, pp. 2843-2857 - published 2023-11-01",10.1007/s11517-023-02883-2,https://pubmed.ncbi.nlm.nih.gov/37495885/,"O estudo utiliza um modelo de deep learning para classificar carcinoma de mama a partir de imagens de mamografia digital, reportando métricas de performance como acurácia.","O estudo propõe um modelo de rede neural miniaturizada para a classificação de carcinoma de mama em mamografias digitais, visando reduzir a complexidade computacional. O modelo foi avaliado em conjuntos de dados de referência e alcançou uma acurácia de 99,38%, demonstrando potencial para auxiliar radiologistas no diagnóstico.",[],
493927738,include,,,2023,Artificial Intelligence as Supporting Reader in Breast Screening: A Novel Workflow to Preserve Quality and Reduce Workload.,"Ng AY, Glocker B, Oberije C, Fox G, Sharma N, James JJ, Ambrózay É, Nash J, Karpati E, Kerruish S, Kecskemethy PD","Journal of breast imaging - Volume 5, Issue 3, pp. 267-276 - published 2023-05-22",10.1093/jbi/wbad010,https://pubmed.ncbi.nlm.nih.gov/38416889/,"O estudo avalia o uso de IA como suporte na leitura de mamografias, reportando métricas de desempenho e redução de carga de trabalho, atendendo aos critérios de inclusão.","O estudo investiga a eficácia de uma nova estratégia de IA como leitor auxiliar na detecção de câncer de mama em mamografias. Utilizando dados de 280.594 casos, a IA demonstrou desempenho superior ou não inferior em comparação com a leitura humana dupla, reduzindo a necessidade de reavaliação humana em até 87%. Os resultados sugerem que a nova abordagem mantém a qualidade do rastreamento enquanto diminui a carga de trabalho.",[],
493927754,include,,,2023,Deep learning model for breast cancer diagnosis based on bilateral asymmetrical detection (BilAD) in digital breast tomosynthesis images.,"Shimokawa D, Takahashi K, Kurosawa D, Takaya E, Oba K, Yagishita K, Fukuda T, Tsunoda H, Ueda T","Radiological physics and technology - Volume 16, Issue 1, pp. 20-27 - published 2023-03-01",10.1007/s12194-022-00686-y,https://pubmed.ncbi.nlm.nih.gov/36342640/,"O estudo utiliza um modelo de deep learning aplicado a imagens de tomossíntese digital para diagnóstico de câncer de mama, reportando métricas de performance relevantes.","Este estudo desenvolveu um modelo de deep learning chamado BilAD para diagnosticar câncer de mama, analisando a assimetria do tecido mamário em imagens de tomossíntese digital. O modelo foi comparado a um controle unilateral, mostrando melhor acurácia, sensibilidade e especificidade. Os resultados indicam que o BilAD melhora a precisão diagnóstica para câncer de mama.",[],
493927759,include,,,2023,Enhanced breast mass mammography classification approach based on pre-processing and hybridization of transfer learning models.,"Boudouh SS, Bouakkaz M","Journal of cancer research and clinical oncology - Volume 149, Issue 16, pp. 14549-14564 - published 2023-11-01",10.1007/s00432-023-05249-1,https://pubmed.ncbi.nlm.nih.gov/37567987/,"O estudo utiliza algoritmos de Deep Learning aplicados a mamografias para detecção de massas mamárias e reporta métricas de performance como acurácia, sensibilidade e especificidade.","O estudo propõe um método de classificação em duas etapas para mamografias, utilizando técnicas de pré-processamento e um modelo híbrido de aprendizado de máquina. Os resultados mostraram uma acurácia de até 98,1% na detecção de massas mamárias, superando métodos existentes.",[],
493927765,include,,,2023,Consistency of Artificial Intelligence (AI)-based Diagnostic Support Software in Short-term Digital Mammography Reimaging After Core Needle Biopsy.,"Youk JH, Han K, Lee SE, Kim EK","Journal of digital imaging - Volume 36, Issue 5, pp. 1965-1973 - published 2023-10-01",10.1007/s10278-023-00863-4,https://pubmed.ncbi.nlm.nih.gov/37326891/,"O estudo avalia o desempenho de um software de suporte diagnóstico baseado em IA em mamografias digitais, reportando métricas de performance e envolvendo mulheres submetidas a biópsia.","O estudo avaliou a consistência do desempenho de um software de suporte diagnóstico baseado em IA em mamografias digitais após biópsia por agulha grossa. Foram analisadas 550 mamografias de 276 mulheres, mostrando diferenças significativas nas pontuações de anormalidade entre exames malignos e benignos. Os resultados indicaram que o software apresentou consistência nas reimagens de curto prazo.",[],
