ano,titulo,autores,link,motivo,resumo_pt,veredito_dc,explicacao_dc
2021,"Training, Validation, and Test of Deep Learning Models for Classification of Receptor Expressions in Breast Cancers From Mammograms.","Ueda D, Yamamoto A, Takashima T, Onoda N, Noda S, Kashiwagi S, Morisaki T, Honjo T, Shimazaki A, Miki Y",https://pubmed.ncbi.nlm.nih.gov/34994603/,"O estudo utiliza deep learning para classificar expressões de receptores em mamografias, reportando métricas de performance (AUC) e envolvendo mulheres com câncer de mama.","O estudo desenvolveu um modelo de deep learning para classificar expressões de receptores hormonais em mamografias de pacientes com câncer de mama. Foram utilizados conjuntos de dados para treinamento e teste, e as métricas de performance (AUC) foram reportadas. Os resultados indicam que o modelo pode classificar efetivamente as expressões dos receptores a partir das mamografias.",,
2021,A hybrid deep learning model for breast cancer diagnosis based on transfer learning and pulse-coupled neural networks.,Altaf MM,https://pubmed.ncbi.nlm.nih.gov/34517476/,"O estudo utiliza um modelo híbrido de Deep Learning aplicado a mamografia para diagnóstico de câncer de mama, reportando métricas de performance como acurácia.","O artigo apresenta um modelo híbrido de aprendizado profundo que combina Redes Neurais Pulsadas e Redes Neurais Convolucionais para auxiliar na identificação de lesões em mamografias. O modelo foi testado em conjuntos de dados públicos, alcançando altas taxas de acurácia, como 98,72% no conjunto DDMS. O estudo destaca a eficácia do aprendizado por transferência em conjuntos de dados pequenos.",,
2021,A Data Set and Deep Learning Algorithm for the Detection of Masses and Architectural Distortions in Digital Breast Tomosynthesis Images.,"Buda M, Saha A, Walsh R, Ghate S, Li N, Swiecicki A, Lo JY, Mazurowski MA",https://pubmed.ncbi.nlm.nih.gov/34398205/,"O estudo envolve mulheres submetidas a mamografia digital (DBT) e utiliza um modelo de Deep Learning para detecção de câncer, reportando métricas de performance.",O estudo desenvolveu um conjunto de dados de mamografia digital por tomossíntese (DBT) e um modelo de Deep Learning para detecção de câncer de mama. O modelo alcançou uma sensibilidade de 65% em um conjunto de testes. Os resultados podem servir como base para futuras pesquisas na área.,,
2021,Looking for Abnormalities in Mammograms With Self- and Weakly Supervised Reconstruction.,"Tardy M, Mateus D",https://pubmed.ncbi.nlm.nih.gov/33417539/,"O estudo utiliza Deep Learning para detecção de anomalias em mamografias, reportando métricas de performance relevantes como AUC e taxa de verdadeiros positivos.","O estudo aborda a detecção de anomalias em mamografias utilizando um framework de aprendizado supervisionado fraco e auto-supervisionado. Os autores aplicam a técnica em conjuntos de dados de mamografia, incluindo o INBreast, e reportam métricas de desempenho como AUC de até 0.86 e taxa de verdadeiros positivos de 0.93 para detecção de massas malignas.",,
2021,Breast Mass Classification Using Diverse Contextual Information and Convolutional Neural Network.,"Busaleh M, Hussain M, Aboalsamh HA, Amin FE",https://pubmed.ncbi.nlm.nih.gov/34821634/,"O estudo utiliza uma rede neural convolucional (ResNet-50) para classificar massas mamárias em benignas e malignas, reportando métricas de sensibilidade e especificidade, atendendo aos critérios de inclusão.","O estudo apresenta um sistema auxiliado por computador para classificar massas mamárias como benignas ou malignas, utilizando uma rede neural convolucional ResNet-50. O sistema foi avaliado no conjunto de dados CBIS-DDSM, alcançando uma sensibilidade de 98,48% e uma especificidade de 92,31%. Os resultados sugerem que a abordagem pode ajudar radiologistas a melhorar a detecção de massas malignas.",,
2021,"Visualizing ""featureless"" regions on mammograms classified as invasive ductal carcinomas by a deep learning algorithm: the promise of AI support in radiology.","Ueda D, Yamamoto A, Takashima T, Onoda N, Noda S, Kashiwagi S, Morisaki T, Tsutsumi S, Honjo T, Shimazaki A, Goto T, Miki Y",https://pubmed.ncbi.nlm.nih.gov/33200356/,"O estudo utiliza um algoritmo de Deep Learning (VGG-16) aplicado a mamografias para classificar carcinomas ductais invasivos, reportando métricas de acurácia.","O estudo demonstra como um algoritmo de Deep Learning (VGG-16) pode classificar carcinomas ductais invasivos em mamografias. Utilizando um conjunto de dados de 988 imagens, o algoritmo alcançou uma acurácia entre 0,61 e 0,70. A pesquisa destaca a capacidade da IA em revelar características malignas em mamografias, ampliando a capacidade dos radiologistas.",,
2021,Breast Cancer Diagnosis by Convolutional Neural Network and Advanced Thermal Exchange Optimization Algorithm.,"Cai X, Li X, Razmjooy N, Ghadimi N",https://pubmed.ncbi.nlm.nih.gov/34790252/,"O estudo utiliza uma rede neural convolucional (CNN) para análise de imagens mamográficas, reportando métricas de acurácia, sensibilidade e especificidade, atendendo aos critérios de inclusão.","O estudo analisa imagens mamográficas utilizando uma rede neural convolucional otimizada e técnicas de processamento de imagem para diagnosticar câncer de mama. Os resultados mostram uma acurácia de 93,79%, com sensibilidade de 96,89% e especificidade de 67,7%. A pesquisa destaca a eficácia do método proposto em comparação com outras técnicas.",,
2021,A generative adversarial network-based abnormality detection using only normal images for model training with application to digital breast tomosynthesis.,"Swiecicki A, Konz N, Buda M, Mazurowski MA",https://pubmed.ncbi.nlm.nih.gov/33986361/,"O estudo utiliza uma rede adversarial generativa para detecção de anomalias em mamografias digitais, relatando métricas de desempenho relevantes e utilizando uma grande base de dados de tomossíntese.","Este estudo propõe um método baseado em uma rede adversarial generativa para detecção de câncer em mamografias digitais, utilizando apenas imagens normais para treinamento. Os resultados mostraram que as áreas cancerosas apresentaram um erro de completamento significativamente maior em comparação com as áreas não cancerosas. A pesquisa utilizou um grande conjunto de dados de tomossíntese com 19.230 volumes reconstruídos.",,
2021,A machine and human reader study on AI diagnosis model safety under attacks of adversarial images.,"Zhou, Qianwei, Zuley, Margarita, Guo, Yuan, Yang, Lu, Nair, Bronwyn, Vargo, Adrienne, Ghannam, Suzanne, Arefan, Dooman, Wu, Shandong",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8671500,"O estudo investiga um modelo de IA baseado em Deep Learning aplicado a mamografias, relatando métricas de desempenho e a interação com radiologistas, o que atende aos critérios de inclusão.","O estudo analisa um modelo de diagnóstico de IA sob ataques de imagens adversariais geradas por redes adversariais generativas (GAN) aplicadas a mamografias. Os resultados mostram que o modelo de IA comete erros em 69,1% dos casos inicialmente classificados corretamente, e radiologistas identificam entre 29% a 71% das amostras adversariais. O estudo destaca a necessidade de pesquisa contínua sobre a segurança dos modelos de IA na medicina.",,
2021,AI-based Strategies to Reduce Workload in Breast Cancer Screening with Mammography and Tomosynthesis: A Retrospective Evaluation.,"Raya-Povedano, José Luis, Romero-Martín, Sara, Elías-Cabot, Esperanza, Gubern-Mérida, Albert, Rodríguez-Ruiz, Alejandro, Álvarez-Benito, Marina",https://dx.doi.org/10.1148/radiol.2021203555,"O estudo avalia o uso de IA em mamografia digital e tomossíntese, reportando métricas de desempenho como sensibilidade e carga de trabalho, atendendo aos critérios de inclusão.","O estudo avaliou se um sistema de inteligência artificial poderia reduzir a carga de trabalho sem comprometer a detecção de câncer em mamografias digitais e tomossíntese. Foram analisadas 15.987 imagens, mostrando que a IA poderia reduzir a carga de trabalho em até 70% enquanto mantinha a sensibilidade. Os resultados indicam uma redução significativa nas taxas de recall.",,
2021,Impact of artificial intelligence support on accuracy and reading time in breast tomosynthesis image interpretation: a multi-reader multi-case study.,"van Winkel, Suzanne L, Rodríguez-Ruiz, Alejandro, Appelman, Linda, Gubern-Mérida, Albert, Karssemeijer, Nico, Teuwen, Jonas, Wanders, Alexander J T, Sechopoulos, Ioannis, Mann, Ritse M",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8523448,"O estudo investiga o uso de IA em tomossíntese digital (DBT) para detecção de câncer de mama, comparando a acurácia e o tempo de leitura de radiologistas com e sem suporte de IA, reportando métricas de performance.","O estudo avaliou o impacto de um sistema de suporte de IA na acurácia e no tempo de leitura de exames de tomossíntese digital (DBT) por radiologistas. Os resultados mostraram que a acurácia média aumentou com o suporte de IA (AUC de 0,863) e o tempo de leitura foi reduzido. A performance do sistema de IA foi não inferior à dos radiologistas.",,
2021,Application of artificial intelligence-based computer-assisted diagnosis on synthetic mammograms from breast tomosynthesis: comparison with digital mammograms.,"Lee, Si Eun, Han, Kyunghwa, Kim, Eun-Kyung",https://dx.doi.org/10.1007/s00330-021-07796-y,"O estudo compara o desempenho de IA em mamografias digitais e sintéticas, atendendo aos critérios de população, intervenção, comparador e desfechos.","O estudo avaliou a aplicação de um diagnóstico assistido por IA em mamografias sintéticas e digitais, envolvendo 192 pacientes com câncer de mama. Os resultados mostraram que a IA teve desempenho comparável em ambas as modalidades, com boas taxas de concordância e métricas de performance reportadas (AUC).",,
2021,Retrospective analysis of the effect on interval cancer rate of adding an artificial intelligence algorithm to the reading process for two-dimensional full-field digital mammography.,"Graewingholt, Axel, Rossi, Paolo Giorgi",https://dx.doi.org/10.1177/0969141320988049,"O estudo utiliza um algoritmo de deep learning em mamografias digitais para analisar cânceres de intervalo, reportando métricas de sensibilidade, o que atende aos critérios de inclusão.","O estudo analisa o impacto de um algoritmo de inteligência artificial na taxa de cânceres de intervalo em mamografias digitais. Utilizando deep learning, o algoritmo identificou a maioria dos casos com sinais mínimos e apresentou uma sensibilidade de 93% para lesões já presentes. Os resultados sugerem que a IA pode ajudar a reduzir a taxa de cânceres de intervalo.",,
2021,Can artificial intelligence reduce the interval cancer rate in mammography screening?,"Lång, Kristina, Hofvind, Solveig, Rodríguez-Ruiz, Alejandro, Andersson, Ingvar",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8270858,"O estudo investiga o uso de um sistema de IA baseado em deep learning para reduzir a taxa de câncer de intervalo em mamografias, reportando métricas de performance relevantes.","O estudo analisou mamografias de 429 mulheres diagnosticadas com câncer de intervalo, utilizando um sistema de IA para classificar os casos. A IA conseguiu localizar corretamente 58% dos cânceres, resultando em uma redução de 19,3% na taxa de câncer de intervalo. Os resultados indicam que a IA pode ajudar na detecção precoce de câncer em mamografias.",,
2021,Retrospective comparison between single reading plus an artificial intelligence algorithm and two-view digital tomosynthesis with double reading in breast screening.,"Graewingholt, Axel, Duffy, Stephen",https://dx.doi.org/10.1177/0969141320984198,"O estudo compara a detecção de câncer de mama usando um algoritmo de IA com a leitura dupla de mamografia digital, atendendo aos critérios de população, intervenção, comparador e desfechos.","Este estudo retrospectivo avaliou a taxa de detecção de câncer de mama usando leitura única de um radiologista experiente com suporte de um algoritmo de IA, comparando-a com a leitura dupla de mamografia digital. Os resultados mostraram que a sensibilidade do algoritmo foi semelhante à da leitura dupla, com melhorias significativas em relação à leitura única. A pesquisa foi realizada com imagens de tomossíntese.",,
